,Artist,Track Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Clabel
10,Tom Petty and the Heartbreakers,Don't Do Me Like That,-56281.25657041513,-3701.5360346083444,-62.05013790021269,-4.191548195277505,-3.7314021898342986,-0.6114881854252292,-1.8457857189450655,0.9678587058372679,-1.547264972510712,-2.0495507988393715,3.5214997134137134,-0.8805739802513841,-1.546514830706455,0.3105079787202878,-0.10839656524237018,1.0174931695091263,0.855680514423879,-0.18811786074085646,-0.18905757048564364,0.008696258940284363,-1.0815475585512382,0.1886882674497663,-0.2106829637229275,-0.14121792568546354,0.588460689772802,0
11,Tom Petty,Wildflowers,-27748.42810845552,-3795.2371344273506,-30.002464654705705,-33.86537089160113,-6.274485269973791,-0.5217925627779207,1.5516483156731509,-2.9429320122201785,2.30674402044906,2.3712928412580387,-7.621991600184716,-0.06361085790057608,4.165797398798061,-3.1451744357642166,-7.349159570351974,-3.8605686710997427,-6.77784734083635,4.61973952762958,-0.34756775462960565,3.163640169417405,-1.0534789279852799,-6.230633330292041,2.1108953265266326,-5.006614135340332,1.7608176362902501,0
12,Tom Petty and the Heartbreakers,Refugee,-16375.491753813461,-3831.0167865245176,-16.964423024060807,-4.569506443192502,-3.6449076446273914,-0.7008017243157699,-2.315842304512316,1.4619658181980788,-1.7112708278222357,-2.6354716797764013,4.736463834771497,-2.0369124848602027,-0.6107365830950009,0.4283074450068778,0.031493797345635954,0.11896560919034616,-0.012007908766903164,-0.11556966373378685,-0.3575130519422194,-0.26612101121345955,-1.533446788540449,0.1555363648579391,-0.15178047675624384,-0.1746739913959523,0.6743037583317886,0
13,Tom Petty and the Heartbreakers,Listen To Her Heart,-33108.37775398032,-3771.925978778965,-35.12689663811193,7.261364972393902,-4.161837844507957,-0.8404880980721786,-1.6161026053327756,0.5607526585732794,-0.7325902467175909,-1.134031448711097,1.5928838297305203,-1.2710739761084415,-0.06821850338784685,-2.092405634021733,-2.1551625453692687,2.453769746273684,-1.3098824335827501,1.0582203996241848,-1.4269483207451192,-0.28835383495888856,0.08118942569276477,-1.0426126680138603,0.11970401196021108,-0.7637516907911532,0.46353191588199927,0
14,Tom Petty,Time To Move On,-22735.43490509349,-3804.3276070419306,-23.157056146315313,-8.149503787535668,-3.8989730576957484,-0.7926223118542328,-2.0900760761076547,0.920620185152667,-1.2333228043479973,-1.7462020878651154,2.8333646589780273,-1.3829156843288164,-0.6595778556814764,-1.735412441009238,-0.6702656920362386,1.9896218529153256,0.5183010909681389,-0.013461366392881757,-0.09778006485107493,-0.5246440435994577,-1.306213455916605,0.30179095691517155,-0.47897129808833405,-0.17011661873232597,0.7792118694514212,0
15,Tom Petty and the Heartbreakers,The Waiting,20091.303118790478,-3946.2793943265197,24.723626641321857,-0.7415763750947124,-3.5894936729031492,-0.6686850422562519,-2.451364250068759,1.6028148966075286,-1.6107419998563772,-2.599006527296308,4.718321241058742,-2.12705562085136,-0.6054506222195979,0.6826898398164776,-0.2839827313303376,-0.36570086381367084,0.8903249893985619,-0.4004144932317768,-0.4701072848083818,-0.17304089079780827,-0.7942487811517749,0.5327540921349083,-0.12501172270030736,-0.29414549064044415,0.5221091009388665,1
16,Tom Petty and the Heartbreakers,Here Comes My Girl,46384.14562937281,-4032.421384539427,54.28007975915045,-15.946859719653888,-4.857894647544825,-0.35266047752156165,0.9262663490441794,-0.4193947747088451,0.6492241158248377,1.0488607996523314,-3.311028946038327,2.7866864469237065,-3.0191247096795815,11.881966423387219,-2.225605417790839,7.721500453170627,1.2291891147618426,2.840938040555926,0.003151134037704839,0.7521263202192219,-1.2204594845090222,-4.154543115214698,0.19284431015324266,-0.262515451617654,1.2883539267684512,1
17,Tom Petty and the Heartbreakers,I Need To Know,-76308.07164635506,-3615.6656667142242,-81.37015158019432,33.5876045106513,-4.762669500340774,-1.1280024256230436,-0.6269877535236343,-0.9549312705223238,0.10676553123504595,0.6612541351308652,-0.4163764081268102,-1.1890878637987186,0.8882430314520384,-1.219778195307244,-3.640920056496272,1.2433610194551359,2.0966052463912046,0.7349745626330648,2.318968324419272,-1.3246987809073532,-2.43980990689591,2.0322583814767157,-0.8270493288836587,2.0642346138452066,-0.8882081961832551,0
18,Tom Petty and the Heartbreakers,Into The Great Wide Open,5264.421736735305,-3888.3957944678264,9.637417844019296,-38.46904391252143,-5.094310128170502,-0.9138387859354119,-1.5213736463074927,-0.9469087281881823,-0.15675575789889207,0.03877173939122347,-0.7556500274953013,-2.445689334794741,1.6326295677164495,-4.916623139085711,-3.859381711857419,6.29911809004947,3.484367581971536,0.4857675611352228,3.3783827726289055,1.8324585210371889,-1.725821217995764,3.604117482704643,-0.6081759395654203,-1.471835203793482,0.1805006725902878,0
19,Tom Petty and the Heartbreakers,Anything That's Rock 'N' Roll,-74041.06944202371,-3618.093234589734,-77.88870351302421,6.221110671252769,-3.7160392329620073,-0.7220109757068716,-1.8774618997109116,1.3378653870145132,-1.550956572065024,-2.1905967516104248,3.823587674434969,-1.029858677471056,-1.3365334761089045,-0.0866436838100828,-0.32868293078145516,0.5898972424751492,-0.698905850384449,-0.11421569979525792,-1.370626915154499,-0.8539401055458744,-0.540917913321219,1.2421667702237222,-0.43105067604262004,-0.609580892897581,0.37771227303522714,0
20,Tom Petty and the Heartbreakers,Don't Come Around Here No More,89263.9084081372,-4166.724043075389,103.39670415056105,39.87491098581795,-3.8196489670607576,-1.0880243850973403,-1.3496482379825245,1.2757306436082203,-0.3180109212653841,-0.8601803678458131,2.7322185613893213,-1.0892492815173824,0.0005221992397324016,-1.3299341905440456,-1.7906724062510913,1.3516170119990747,-1.458847047852844,0.9587151935261353,-1.6225286081346388,-1.194884885810596,-0.6557395087896309,0.25075602021839494,-0.483070531693949,-1.2520748915390243,0.9361494461193178,1
21,Tom Petty and the Heartbreakers,Even The Losers,118.47925866320884,-3863.1983729464373,5.110934017243153,10.566823561913399,-4.389486269517455,-1.3732685150796122,0.30392216062148925,-1.946276594633133,2.5948768867644194,12.447371886440052,10.597332226452988,-2.1660547405887876,0.8661927779148435,-3.1551774797030827,-1.2816179112206028,4.563590221498934,-0.22851360140899057,0.9048739083275343,-2.5750897431481663,-1.0303019470262695,0.857248374438601,-2.498570894548127,-0.05546277106008901,-0.9108213763374167,1.4049732004596844,0
22,Tom Petty,It's Good To Be King,92863.90224358389,-4173.6526907535335,108.30259810007635,27.250347601115358,-3.2593309361725105,-0.9089215020032203,-2.9641315903504397,2.236602117963695,-1.2882929835380288,-2.7883572249325526,5.002794705946107,-1.6108055745415495,-1.3141913449539295,0.388042365181136,-0.6104840930329223,-0.5020044964980783,-0.3940061648606408,0.24474745306677725,-0.21364225128025582,-0.009127678536190675,-1.7414168561126635,-0.05537859737601103,-0.07952944922600125,-0.18165659208995955,0.721905307137531,1
23,Tom Petty and the Heartbreakers,You Got Lucky,-108.50270865495655,-3857.209596622127,5.786387794108691,-5.930820410345653,-3.7185471698265715,-0.6512150447297124,-2.2285479978114253,1.1596418885811488,-1.3880341160927616,-1.5468031445752723,4.649162641291189,-1.503200510095958,-1.2709136352850408,0.9098796610182815,-0.3944198324758261,0.30323374424591704,0.5989847278197011,-0.21681008350122077,-0.5532435957413329,-0.681779162221662,-1.4246002123923716,0.16039374051382005,-0.353072259859351,0.9337890232879893,0.5627563563133489,0
24,Stevie Nicks,Stop Draggin' My Heart Around (with Tom Petty & The Heartbreakers) - Remastered,26371.33849914912,-3943.9812971774013,35.57989163458194,-13.406607197619765,-3.745774854139423,-0.7386766450846223,-2.63123067601832,1.424386576445428,-1.4519017153014948,-2.218775422436881,3.970897185811004,-1.8915451389823268,-0.4075269569190141,-0.13964545536497286,-0.3991093289991703,0.9317042447310145,-0.2728433515317441,-0.1831197734978698,-1.5006611521903996,-0.9252835402590782,-0.024072843258311938,0.7242029452776233,-0.32227717624268415,-0.9667972213422971,0.5808437572493226,1
25,DRAM,Ill Nana (feat. Trippie Redd),-21335.352115826132,-3780.333510729096,-16.792678585194835,-40.73002295899317,-4.181902695225414,-0.534813889532658,-2.098344878065837,0.5044787281977863,-0.9708566652629772,-0.9900938295408279,3.457763231449129,-1.1963641025380163,-1.1805286027768815,0.1012407831163773,-1.1476772846301548,1.3448951961218127,0.4399628733062153,-0.10827392314315887,0.7635846299538396,0.10082606929008131,-1.4063777967707107,2.0715609637035612,-0.3139018107530589,-0.6363764538710583,0.12037406052593624,0
26,Sam Smith,Pray,3527.499583282851,-3861.659346890654,10.906607433835688,54.40475350901241,-4.262688525524386,-0.54395339205847,-0.000564862684699019,0.21831661818697068,1.016854459731143,-0.4430775416775967,-1.2193771107392113,1.285325136329952,-2.1085200434921854,4.146985423771656,1.3593390119752922,1.2788511845309691,-0.7722352424736583,-0.8951005109576826,-2.5400601801119946,-3.684878785537798,-0.21992919164746594,4.290179437290766,-1.1103963734618603,0.35967783777229023,-0.5834953881155656,0
27,Charlie Puth,How Long,-19831.34483302836,-3780.1933972062734,-14.36126857309523,-10.683333044883883,-3.6192374310203483,-0.7945253523890267,-0.3242675519023883,-0.8097795900227354,-0.45190665991138346,-0.2347139737975743,-1.3254861612150393,0.30334970566259933,-3.545624319882167,-3.9037335433146128,5.410749772351372,-1.6299423794675452,5.128584844123592,-3.5439014481532247,-0.49755969251072374,-0.429427386824758,-0.05202599909341776,-2.0004931352880178,-0.4902617824988855,1.529208965658869,1.8034328875358163,0
28,Maroon 5,Help Me Out (with Julia Michaels),-24464.307140447625,-3761.9444481161026,-19.092818929084615,-5.709369692501587,-4.981609649881193,1.5655582351056596,11.693892887872607,0.6076844032719921,-1.0033278472622107,-2.502449093560871,1.3256614883501676,-0.7177970699829874,0.23085524442188188,3.3637902258114782,-1.8978572527689437,2.029919381405879,1.751737934502188,0.6741995713579989,1.9578077578575552,-1.95374827232826,-2.3274900651640342,0.17920667919653432,-0.5539670914324137,3.031984523427788,-0.615554495916129,0
29,Lil Pump,What U Sayin' (feat. Smokepurpp),-77579.96089962228,-3579.521508771084,-78.40046905964806,2.360318200892727,-4.61484326925893,-0.9808954846230774,-0.6531398244663624,-0.6074769532635704,0.9410608164308447,1.2872358487684954,-4.280145353448429,3.74753966600767,-3.731079202994792,4.5089840544273185,0.07156714435240197,-1.8937706883412744,-4.049738165900061,-0.1330368526856205,-2.242838229012885,-0.7755862719810942,-0.2909643047523556,2.520885482158196,0.05487013197543966,-1.1803132142621653,-0.4688361533479135,0
30,Lil Pump,Crazy,-92850.8561075838,-3525.3630004967,-94.94629474241083,17.279196096880494,-5.2375696255762385,-1.1375502367272605,0.39877925003905057,-1.5477593305749524,0.8985070711756218,0.8519016677523927,-3.9442802308415477,0.1605628136171635,0.30651814994579496,0.03514495039504961,-1.007003653153669,0.42461308552485116,-1.1705423135569042,0.3950694802021477,0.865787420483441,-0.20004157549407475,-3.0282821517850227,1.507309280603316,-0.13624446504376841,1.8709621452633503,-0.8990438532902107,0
31,Lil Pump,Molly,-95071.83389802281,-3515.2567280006842,-96.91046286167801,4.453352859130186,-3.9179754202509116,-0.9392483177458331,-0.9361370898952943,0.5031670438970357,-0.11484254793863702,0.19174030208220927,-1.545085848954523,3.177839845004895,-4.3783342616730945,2.9994549485892943,2.5760156098769498,-0.5441922071982707,-1.068131970455232,-1.504585099452406,-1.6995275115669055,-0.15177721079060102,-1.1129973659317156,1.0505505985970505,0.6114125536694406,-1.0734864878709214,0.5367343053525104,0
32,Lauv,Easy Love,6380.5342344122955,-3855.099866515258,15.897589161949554,16.4185487216989,-3.5968031447824274,-1.2477375106133377,-1.2420279160844572,-1.090210553541505,0.5525552583565021,0.6718753699999684,-3.642677078800453,2.1771254851731,-4.181196819045208,-2.3205050722693725,7.137260961035781,-2.992309889867948,1.4321573281498905,-3.9355089987556973,-1.7315031006840464,-2.660018392959476,0.4187610892661362,1.664410090612666,-1.1563123935585615,1.7932288582339417,0.6081793509938951,0
33,Lil Pump,Youngest Flexer (feat. Gucci Mane),-18957.297544355195,-3766.959130712331,-11.745730117531366,14.234590551266818,-4.5664596496187215,-0.9776183155788383,-0.5304598692773161,-0.815733269672128,0.030643664334779608,0.39044691153993316,-2.0002670668017384,-2.082031892804965,1.7376422354545191,-3.2188496088844745,0.2468411277395557,1.8315460684397318,1.3007799348565636,-0.5060179645560119,-1.1057900137238859,-1.5101872774416973,0.39738325667671903,-1.1319740056697452,-0.08887533319669139,0.6870278573338364,0.29205930887029474,0
34,Lin-Manuel Miranda,Almost Like Praying (feat. Artists for Puerto Rico),-17611.297386071234,-3768.9042247338207,-10.035166972117509,67.83044734962422,-3.431868142464964,-1.3903652597351301,3.63587482381676,-5.4750316657978395,4.244680945358586,7.504212004296577,-19.228174630313816,10.00151019540543,-10.535363282021473,4.184362700123512,19.09937983670494,2.5549696812870284,11.507489197267223,-6.683856234682782,2.0546777205564757,1.262711310818833,-2.0462480864174486,-8.536766666444965,-0.8435886070939436,7.926882987484184,3.543430636626404,0
35,Lil Pump,Smoke My Dope (feat. Smokepurpp),-82369.88074475277,-3547.687712600135,-81.12407470648463,15.342647034985252,-4.2012726144907795,0.2135097705675768,-1.6544110124974811,0.3139680488617804,-1.0241222702048551,-1.27638647154589,1.3037638820636932,0.3506807169316275,-2.093690736073099,0.6688224763161026,-2.3834006455499726,-4.430642679420249,-4.7731315499705484,1.4707375910072447,1.3876406574386344,2.384726522146476,-2.8011368122778797,-1.7323428453693959,1.4347883768655745,-1.6708815042009455,0.3001372740447863,0
36,Lil Pump,Iced Out (feat. 2 Chainz),-26068.227637973683,-3735.127608171718,-18.354011142570812,19.4990164032397,-5.14785565358012,-0.5332224700984239,0.4267754259510139,-0.7513695333505268,1.3168811788069714,1.4472870954903225,-4.473455827469168,3.44433246266345,-3.0878423161149744,15.548662397842499,-3.49706815447559,2.2745476473697903,1.3680330154403078,2.612827757467608,0.06404092891678648,-2.5932253299320527,-3.2686037533994585,-5.001165644613792,0.2382964298579644,4.763039906355502,-0.5935877993937098,0
37,Lil Pump,Whitney (feat. Chief Keef),-26068.21915110592,-3732.520007569593,-17.960921385509778,19.405990526411735,-5.458056203145588,0.6708823033641003,9.890000548451205,-0.9349309587004164,1.805860519379365,4.157594216925003,-10.668662924572779,7.32394309196639,-3.30195845764677,31.418256146729107,3.201327681655163,12.474741201692343,2.1067917600682646,3.0670175901607646,-1.2326517310808498,1.6894640979928819,-1.2311662252066409,-6.097937929119974,0.7486150098146602,0.8874720803461376,0.9083784105277797,0
38,Ty Dolla $ign,Ex (feat. YG),-54935.02881093609,-3632.462231510329,-49.39070546065045,-18.456504383397995,-4.421604932136045,-1.0711191791042491,-1.0240243735959529,-1.5751458033973744,1.2316902483751877,1.7477633360066402,-5.805884281614167,2.9671747708552214,-3.033463562695556,-0.7479155092044085,2.3468130956263558,-5.0952039592285665,-3.0657499666518992,-1.1968383381294085,-0.7969525823342907,0.697964753349209,-1.1874186762786705,0.16482481574360364,0.5915181049289941,-0.0275316637539067,0.013628523859990693,0
39,Lil Pump,At the Door,-94638.76981196894,-3495.8342867831507,-93.05766163070643,19.30322806590903,-4.912866275438969,-0.5327262353306765,3.9402638184520002,-1.355921182929956,0.41217676657805535,0.5100750538230727,-3.6553608437465748,1.2752074880303983,-1.5021096444625162,1.302830138974588,0.21442582419296663,1.1193199434405452,2.555017213833733,-0.6387926590338555,3.3315215179675373,-1.4120216325314203,-3.4361948607568245,1.860374449466141,-1.0823050786432038,4.256135856654209,-0.9141846881510247,0
40,Maren Morris,Dear Hate,2318.6264452204277,-3820.497188024076,14.985146216939938,-40.83235179698295,-4.633356860163353,-0.9623371064460209,-1.9989696472221126,-0.6711524733754546,0.2651222575286354,-0.009198347827291009,-1.9580159879334573,1.952441347926026,-3.2448307035837907,1.1633692943292342,1.9114448522309413,-1.8009103820675678,-4.895173104135891,-2.456451315719809,-6.380457626343661,-5.82506024149413,5.405674677994181,10.62623544244947,-1.7434587051331683,-4.722198782316481,-1.5611179221483749,0
41,Lil Pump,Foreign,-105126.68710294666,-3455.2080176079135,-103.75954939018959,15.273041810265145,-4.069372192597719,-0.7817650235381988,-1.3805627798281008,0.49770215547795704,-1.1504033729116854,-1.9953005428450692,2.7296516014871113,-0.6825872511192621,-1.164952786830158,-0.0005935484911496758,-1.3193588274048675,-1.3074742178469028,-0.4085221784922881,0.5499776333595161,0.26347961759233485,-0.0997903379716174,-2.7103045161727843,0.16423234317217883,-0.21369031849468278,-0.42905945419113856,0.7899815869746138,0
42,NF,10 Feet Down,-961.336063804231,-3804.215465597243,11.947743226105217,71.35580336671018,-3.3768898774097096,-1.1709862373190019,-1.2138001160832341,1.611437073145936,-0.28104752119767573,-0.37117911547015403,2.002896248514844,0.34754273586305295,-2.388645500525869,0.6070668177314649,1.2330580668943965,1.0067404605474657,0.4318697893136374,-0.6339990586898079,-0.7099557056072858,0.2003233248677705,-1.5204162869426887,0.1267816318265833,-0.1998320752033944,-0.19923497468475304,1.024934840960169,0
43,Metro Boomin,Blue Pill,14758.57310032279,-3854.661534680872,29.91531826088999,12.242462214996763,-4.687373165904376,-0.73070099097738,-0.1647510383561599,-0.34653848163444767,0.5173838022301689,0.10305221476181625,-2.0451002422800997,0.8687493042782624,-1.3622338903579827,0.6806905415072935,-2.0034611740651265,0.15663520688930566,-2.1011933086566152,1.7152259461453614,0.3419761343507699,1.5140220164409186,-3.218671062462508,-1.7913032904153843,0.417169999624873,-1.0630937278663914,1.2919677156869511,0
44,Baka Not Nice,Live Up To My Name,-37320.089938925164,-3676.259705801912,-27.363270652379356,9.406555745049673,-4.536799350083037,0.5095048487102705,-0.7918399348843093,-1.5708185316911418,-0.27502719742726844,1.5246441249290354,-4.639742293974551,3.01181911251817,-3.865309368500003,1.2080775996992625,3.099004856145676,-1.1479184411022452,-2.206238581137903,-1.8722749306831918,-2.8046162978079745,-1.7565295972966855,2.8343921650121855,6.416746829638845,-1.402234811076152,-2.5192795275715874,-0.32048130794863816,0
45,Red Hot Chili Peppers,Under The Bridge,46238.39102608109,-3955.6968713273814,65.77704451251213,-36.01271413973408,-4.516628654232168,-1.0211722178985858,-1.6285925809002904,-1.354991220128202,1.0909549910555052,1.1419169631006598,-4.511228057783034,1.7982093709852816,-2.192569463850938,-2.0363507641317153,1.765427645860881,-2.0735616146227787,-1.1209915896321698,-0.8854499858144322,-0.07561940913139775,0.6863953230589854,-1.2166452804040104,-0.3096183629969236,0.14929542050001032,-1.3433318585453655,1.2050260463300457,1
46,Vance Joy,Riptide,-13788.221856448361,-3750.466587628588,-0.3391376451991164,-18.994954618716452,-4.916264207425549,-0.5204856024446408,-0.4172435863749937,-0.7518220848482384,0.14247858224998056,0.5448871429257558,-2.2526848346223343,-0.5547256583518596,1.4727862088423826,6.333049864649556,-0.5510772111229105,2.5882256080513533,-1.4169218423998702,2.1824890343275545,-0.25572971185771554,1.1654377279730561,-1.7124648245663665,-4.385704491970583,0.6805847330936867,-0.7380603810511861,1.327114023859096,0
47,Gucci Mane,Enormous (feat. Ty Dolla $ign),26384.532952749014,-3883.4619643548594,44.510949335102964,21.985971019685994,-4.563511509431589,-1.0379009841210332,-0.9591283641231216,-0.21823782985097573,-0.395228628601757,0.40502722967943505,2.260026308251475,-3.8215484829621094,2.994867213782225,1.5431792286980706,-0.5720925327255255,-1.85595840915638,0.6125792450114371,-0.5231152085003714,-1.6127237943204464,-4.065598483703809,0.3245414224143617,1.7579844330818677,-1.1230373736523909,1.2986211350327022,-0.4117133363004033,1
48,Cheat Codes,Feels Great (feat. Fetty Wap & CVBZ),-24499.137317733454,-3709.10297361811,-11.59450207878308,59.389158969526555,-4.67013637123042,-0.42990331610150934,4.536532159950077,-2.88473950305759,2.7000523007936996,5.444172069557262,-12.672822830572597,8.456055874858015,-6.435456727418154,24.27687132081946,5.182401203369475,10.162638124765646,5.7325142902914425,1.5411586395203507,0.9839424024817598,2.234824621447069,-1.4196967411247576,-7.290525096431244,0.34775415116460984,1.8342288825923134,1.9890913948706306,0
49,blackbear,playboy shit (feat. lil aaron),-5939.2463548928,-3769.1344804594037,9.531714902135832,34.22307024049082,-4.001141569575434,-0.6547846471246803,-0.5370782551363402,0.6960967930095379,-0.671331607584758,-0.5079217625991612,0.6096011111292441,1.4681459322982153,-3.359737102069521,9.860787069300317,0.20707228381242793,5.218345994908205,2.5658801507861995,0.8002537333851159,-0.6943029923502171,-0.33555838359824497,-0.9903023072664685,-0.9516372648202527,-0.5177498821485589,0.6956594540814169,0.7539795094353963,0
50,Kris Wu,Deserve (feat. Travis Scott),-35231.05312101152,-3667.6486602198747,-22.463749937984176,13.401040173981666,-3.9281393387517873,-1.128640033097309,-1.26814297997995,0.29176996396472354,0.061796305900734705,0.48376373068792944,-2.33178327952853,2.431319474457432,-3.9688521274827897,2.320318657621353,1.3229145097317643,-2.1112822153177064,-1.270637513904993,-1.3858758242406974,-1.5865765846564515,-0.649681329604392,-0.7739661983188215,0.27107244828312105,0.5333760899262288,0.05700991500888897,0.1370346244152003,0
51,Gucci Mane,Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph),97984.11475909257,-4114.712269921704,125.50306553239136,2.3116680833539816,-7.199232555768901,1.2665993861746792,14.075596735593816,-4.651414712556323,5.791189012027345,10.418979717066073,-22.709401639004305,17.93045608929813,-13.04118633925903,60.86131897645838,-3.4304036042444057,40.672224210808594,20.951876581710934,8.012156437627564,14.415458316578235,9.608837408802192,-6.171859897439581,-1.6497590359224716,-0.9968505649191783,1.1149142244831012,0.3001432784332927,1
52,P!nk,For Now,-1815.246904695464,-3775.2350867633368,15.162361176977925,43.99348378428785,-7.362369744749628,-2.509632390512735,3.8008299218004575,-7.527742163552126,7.98816337430903,12.379026158407502,-29.85989253727674,12.066097997673612,-4.572229164559341,-2.0374039352214903,3.9524966889956654,6.845943646201437,-6.844469702535509,-2.4786960032612946,-8.657392224355377,-5.355029625099501,7.794468831186442,1.435637083025572,1.448754545486942,-1.9346220666984717,-2.2206381172307985,0
53,Tory Lanez,Real Thing (feat. Future),25077.59127480471,-3863.3894854758246,45.6031332487014,39.42398263715105,-3.8979873996435472,-1.098673725031274,-1.7623207537242989,0.742285327594792,-0.44805968091242554,-1.1090365247076583,1.0975560621451175,-2.331174902863326,1.363845392850207,0.4757153813060282,-0.7779685368345932,-2.946276481127978,-1.0658022892586336,0.9537857752701555,0.9775991613021011,-3.128699760344583,-3.3524632380780024,-2.4084628106467694,-0.6468138740315208,4.214661782538739,-0.07458075332674952,1
